book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
9368,107783,107783,3245791,40,067173783X,9780671737830.0,Julie Garwood,1988.0,The Lion's Lady,"The Lion's Lady (Crown's Spies, #1)",eng,4.16,15614,17150,564,123,586,3129,5929,7383,https://images.gr-assets.com/books/1348750925m/107783.jpg,https://images.gr-assets.com/books/1348750925s/107783.jpg
9373,8152697,8152697,6683959,17,,,Wally Lamb,2009.0,Wishin' and Hopin': A Christmas Story,Wishin' and Hopin',eng,3.52,10966,11900,1775,256,1282,4327,4062,1973,https://images.gr-assets.com/books/1328017040m/8152697.jpg,https://images.gr-assets.com/books/1328017040s/8152697.jpg
9378,106124,106124,1851224,27,439706378,9780439706380.0,"Jeff Smith, Steve Hamaker",1997.0,"The Dragonslayer (Bone, #4)","The Dragonslayer (Bone, #4)",eng,4.33,11044,11356,416,78,270,1520,3450,6038,https://images.gr-assets.com/books/1497684403m/106124.jpg,https://images.gr-assets.com/books/1497684403s/106124.jpg
9380,11738128,11738128,16687336,28,62049879,9780062049870.0,Tessa Dare,2012.0,A Week to Be Wicked,"A Week to Be Wicked (Spindle Cove, #2)",eng,4.12,14615,16273,1381,176,561,2896,6130,6510,https://images.gr-assets.com/books/1321335382m/11738128.jpg,https://images.gr-assets.com/books/1321335382s/11738128.jpg
9390,1176884,1176884,1164674,22,778324826,9780778324830.0,Stephanie Bond,2006.0,Body Movers ,"Body Movers (Body Movers, #1)",eng,3.84,10719,11615,583,277,707,3007,4218,3406,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9391,40136,40136,3089003,17,1582344515,9781582344520.0,Anthony Bourdain,2005.0,"The Nasty Bits: Collected Varietal Cuts, Useable Trim, Scraps, and Bones","The Nasty Bits: Collected Varietal Cuts, Usable Trim, Scraps, and Bones",,3.75,8021,9260,734,68,504,2944,3941,1803,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9395,38703,38703,575142,43,385733143,9780385733140.0,Louis Sachar,2006.0,Small Steps,"Small Steps (Holes, #2)",eng,3.69,11837,13095,1387,267,1177,4066,4471,3114,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9413,30253700,30253700,50722999,7,,,Tijan,2016.0,,Anti-Stepbrother,eng,4.14,10334,13624,1341,274,541,2136,4736,5937,https://images.gr-assets.com/books/1465493571m/30253700.jpg,https://images.gr-assets.com/books/1465493571s/30253700.jpg
9417,244115,244115,2264278,13,525477543,9780525477550.0,Judy Schachner,2006.0,Skippyjon Jones in Mummy Trouble (Skippyjon Jones),"Skippyjon Jones in Mummy Trouble (Skippyjon Jones, #3)",en-US,4.25,11076,11311,220,251,464,1708,2653,6235,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9423,8471815,8471815,13336502,14,552163295,9780552163290.0,Sarra Manning,2011.0,,You Don't Have to Say You Love Me,eng,3.97,12898,13937,1154,382,781,2809,4875,5090,https://images.gr-assets.com/books/1296530574m/8471815.jpg,https://images.gr-assets.com/books/1296530574s/8471815.jpg
9446,10049436,10049436,14945405,20,7345631,9780007345630.0,Lindsey Kelk,2011.0,The Single Girl's To-Do List,The Single Girl's To-Do List,eng,3.94,9829,10581,480,210,602,2519,3495,3755,https://images.gr-assets.com/books/1327955203m/10049436.jpg,https://images.gr-assets.com/books/1327955203s/10049436.jpg
9448,9399336,9399336,14283194,12,1936305380,9781936305380.0,Alice Clayton,2010.0,The Redhead Revealed,"The Redhead Revealed (Redhead, #2)",eng,4.2,15464,17359,1030,155,488,2589,6600,7527,https://images.gr-assets.com/books/1285470017m/9399336.jpg,https://images.gr-assets.com/books/1285470017s/9399336.jpg
9457,46908,46908,45979,12,1595324097,9781595324090.0,"Natsuki Takaya, Alethea Nibley, Athena Nibley",2004.0,フルーツバスケット 14,"Fruits Basket, Vol. 14",en-US,4.46,13072,13206,126,76,242,1425,3204,8259,https://images.gr-assets.com/books/1393736589m/46908.jpg,https://images.gr-assets.com/books/1393736589s/46908.jpg
9458,17277800,17277800,23580688,8,785165630,9780785165640.0,"Matt Fraction, David Aja, Francesco Francavilla, Steve Lieber, Jesse Hamm, Annie Wu, Matt Hollingsworth, Chris Eliopoulos",2013.0,"Hawkeye, Volume 2: Little Hits","Hawkeye, Volume 2: Little Hits",eng,4.27,15547,15836,858,257,444,2007,5169,7959,https://images.gr-assets.com/books/1384620904m/17277800.jpg,https://images.gr-assets.com/books/1384620904s/17277800.jpg
9461,65113,65113,2393728,24,61119067,9780061119060.0,"Lemony Snicket, Brett Helquist",2006.0,"The Complete Wreck (A Series of Unfortunate Events, Books 1-13)",A Series of Unfortunate Events Box: The Complete Wreck (Books 1-13),en-GB,4.28,11240,11806,911,121,367,1606,3744,5968,https://images.gr-assets.com/books/1307655939m/65113.jpg,https://images.gr-assets.com/books/1307655939s/65113.jpg
9462,11445880,11445880,14362949,13,1608196259,9781608196260.0,Shannon Hale,2012.0,,"Midnight in Austenland (Austenland, #2)",en-US,3.5,13960,15167,3209,282,1681,5602,5334,2268,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9464,5024334,5024334,5090918,37,373773552,9780373773560.0,Kristan Higgins,2009.0,Too Good To Be True,Too Good to Be True,eng,3.9,14745,16143,1073,197,864,4049,6336,4697,https://images.gr-assets.com/books/1388920769m/5024334.jpg,https://images.gr-assets.com/books/1388920769s/5024334.jpg
9474,10599302,10599302,15506975,20,,,Jill Shalvis,2011.0,"Head Over Heels (Lucky Harbor, #3)","Head Over Heels (Lucky Harbor, #3)",eng,4.16,16560,17472,1019,100,433,3016,6992,6931,https://images.gr-assets.com/books/1302052809m/10599302.jpg,https://images.gr-assets.com/books/1302052809s/10599302.jpg
9490,1838166,1838166,3328784,30,375840907,9780375840910.0,Jeanne Birdsall,2008.0,The Penderwicks on Gardam Street,"The Penderwicks on Gardam Street (The Penderwicks, #2)",,4.23,13423,14067,1392,136,380,2050,5081,6420,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9491,38562,38562,38324,29,006077407X,9780060774070.0,Lynsay Sands,2006.0,A Bite to Remember,A Bite to Remember (Argeneau #5),eng,4.23,16516,17514,403,69,404,2969,5979,8093,https://images.gr-assets.com/books/1351280715m/38562.jpg,https://images.gr-assets.com/books/1351280715s/38562.jpg
9495,9260507,9260507,10891357,6,1449401163,9781449401160.0,Matthew Inman,2010.0,5 Very Good Reasons to Punch a Dolphin in the Mouth (and Other Useful Guides),5 Very Good Reasons to Punch a Dolphin in the Mouth and Other Useful Guides,eng,4.11,9469,10075,569,188,443,1806,3316,4322,https://images.gr-assets.com/books/1309685137m/9260507.jpg,https://images.gr-assets.com/books/1309685137s/9260507.jpg
9509,820517,820517,218134,33,64408337,9780064408330.0,Jack Gantos,1998.0,Joey Pigza Swallowed the Key (Joey Pigza Books),"Joey Pigza Swallowed the Key (Joey Pigza, #1)",eng,3.74,12985,13420,864,613,1146,3380,4222,4059,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9512,3692151,3692151,3735626,1,9773990494,,عمر طاهر,2003.0,شكلها باظت,شكلها باظت,ara,3.52,8257,8257,482,355,948,2675,2644,1635,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9513,4530,4530,12948648,55,143035363,9780143035370.0,Helen Fielding,2003.0,Olivia Joules And The Overactive Imagination,Olivia Joules and the Overactive Imagination,en-US,3.1,10687,11651,793,1023,2350,4114,2721,1443,https://images.gr-assets.com/books/1408588694m/4530.jpg,https://images.gr-assets.com/books/1408588694s/4530.jpg
9514,8857310,8857310,13594625,11,1594487871,9781594487870.0,Sarah Vowell,2011.0,Unfamiliar Fishes,Unfamiliar Fishes,,3.6,10389,11569,1819,222,987,3932,4499,1929,https://images.gr-assets.com/books/1311706005m/8857310.jpg,https://images.gr-assets.com/books/1311706005s/8857310.jpg
9515,5750628,5750628,3565583,24,385528086,9780385528080.0,Jonathan L. Howard,2009.0,Johannes Cabal the Necromancer,"Johannes Cabal the Necromancer (Johannes Cabal, #1)",eng,3.94,10603,12391,1315,207,667,2631,5020,3866,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9523,19523454,19523454,25747377,47,385538030,9780385538040.0,Chuck Palahniuk,2014.0,Beautiful You,Beautiful You,eng,2.98,8507,10035,1612,1230,2150,3339,2240,1076,https://images.gr-assets.com/books/1399667103m/19523454.jpg,https://images.gr-assets.com/books/1399667103s/19523454.jpg
9530,139176,139176,901444,53,312939167,9780312939170.0,M.C. Beaton,1992.0,Agatha Raisin and the Quiche of Death,"The Quiche of Death (Agatha Raisin, #1)",eng,3.75,10925,13409,1325,222,801,4148,5113,3125,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9533,6159,6159,1781,21,802141900,9780802141900.0,Sherman Alexie,1995.0,Reservation Blues,Reservation Blues,eng,3.98,9919,10754,766,106,441,2313,4603,3291,https://images.gr-assets.com/books/1398195783m/6159.jpg,https://images.gr-assets.com/books/1398195783s/6159.jpg
9535,18781543,18781543,26694387,11,,,Aurora Rose Reynolds,2014.0,,"Until Nico (Until, #4)",,4.33,20070,22833,1407,146,512,2643,7784,11748,https://images.gr-assets.com/books/1398781346m/18781543.jpg,https://images.gr-assets.com/books/1398781346s/18781543.jpg
9536,46906,46906,45977,12,1598160230,9781598160240.0,"Natsuki Takaya, Alethea Nibley, Athena Nibley",2004.0,フルーツバスケット 15,"Fruits Basket, Vol. 15",en-US,4.45,12888,13020,136,94,272,1422,3092,8140,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9538,88072,88072,18280048,25,1596060204,9781596060200.0,John Scalzi,2004.0,Agent to the stars,Agent to the Stars,eng,3.91,10086,12632,1285,118,457,3099,5784,3174,https://images.gr-assets.com/books/1303914309m/88072.jpg,https://images.gr-assets.com/books/1303914309s/88072.jpg
9546,23460830,23460830,42753848,19,61779784,9780061779790.0,Christopher Moore,2015.0,Secondhand Souls,"Secondhand Souls (Grim Reaper, #2)",eng,3.92,7925,9987,1298,60,435,2456,4375,2661,https://images.gr-assets.com/books/1434397134m/23460830.jpg,https://images.gr-assets.com/books/1434397134s/23460830.jpg
9548,30839185,30839185,51437887,4,,,L.J. Shen,2016.0,Vicious,"Vicious (Sinners of Saint, #1)",en-US,4.25,15460,15482,2179,241,504,1952,5193,7592,https://images.gr-assets.com/books/1481945407m/30839185.jpg,https://images.gr-assets.com/books/1481945407s/30839185.jpg
9550,93453,93453,833245,27,140130821X,9781401308220.0,George Carlin,2004.0,When Will Jesus Bring the Pork Chops?,When Will Jesus Bring the Pork Chops?,en-US,3.84,9139,9876,516,295,734,2416,3270,3161,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9558,21857294,21857294,41130420,8,,,Whitney G.,2014.0,Reasonable Doubt: Volume 3,"Reasonable Doubt: Volume 3 (Reasonable Doubt, #3)",eng,4.19,19933,20234,1845,191,644,3131,7383,8885,https://images.gr-assets.com/books/1407412246m/21857294.jpg,https://images.gr-assets.com/books/1407412246s/21857294.jpg
9566,70487,70487,2244439,24,1417642165,9781417642170.0,Bill Watterson,1992.0,Attack of the Deranged Mutant Killer Monster Snow Goons: A Calvin and Hobbes Collection,Attack of the Deranged Mutant Killer Monster Snow Goons,eng,4.72,9713,12197,233,15,30,514,2292,9346,https://images.gr-assets.com/books/1384735429m/70487.jpg,https://images.gr-assets.com/books/1384735429s/70487.jpg
9579,3710,3710,1196277,49,037570387X,9780375703870.0,Zadie Smith,2002.0,The Autograph Man,The Autograph Man,eng,3.14,8317,9456,635,482,1800,3883,2510,781,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9580,32848471,32848471,53450421,8,1682309819,9781682309810.0,Vi Keeland,2017.0,,Egomaniac,,4.34,11310,16367,1995,98,281,1774,6037,8177,https://images.gr-assets.com/books/1479387807m/32848471.jpg,https://images.gr-assets.com/books/1479387807s/32848471.jpg
9584,110388,110388,1981453,44,60531258,9780060531260.0,Julia Quinn,2006.0,On the Way to Wedding,"On the Way to the Wedding (Bridgertons, #8)",eng,3.83,16310,17826,866,239,1248,4892,6371,5076,https://images.gr-assets.com/books/1368840197m/110388.jpg,https://images.gr-assets.com/books/1368840197s/110388.jpg
9589,562763,562763,549907,9,1553379594,9781553379590.0,Mélanie Watt,2006.0,Scaredy Squirrel,Scaredy Squirrel (Scaredy Squirrel),eng,4.25,11638,12009,625,168,453,1849,3309,6230,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9590,97084,97084,93582,6,312351747,9780312351750.0,Paul Neilan,2006.0,Apathy and Other Small Victories,Apathy and Other Small Victories,,3.83,7171,7999,713,215,619,1984,2653,2528,https://images.gr-assets.com/books/1311996129m/97084.jpg,https://images.gr-assets.com/books/1311996129s/97084.jpg
9598,6448482,6448482,6638574,12,759530483,9780759530480.0,Atsushi Ohkubo,2004.0, ソウルイーター 2,"Soul Eater, Vol. 02 (Soul Eater, #2)",eng,4.47,9443,9540,76,51,200,1048,2180,6061,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9603,341027,341027,3687996,22,758220367,9780758220360.0,Shelly Laurenston,2007.0,The Mane Event,"The Mane Event (Pride, #1)",eng,3.96,17968,19486,931,662,1119,3849,6468,7388,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9618,3295695,3295695,3332311,19,1420103733,9781420103730.0,G.A. Aiken,2004.0,To Challenge a Dragon,"Dragon Actually (Dragon Kin, #1)",eng,3.96,18622,20371,1187,629,1237,4089,6703,7713,https://images.gr-assets.com/books/1317852862m/3295695.jpg,https://images.gr-assets.com/books/1317852862s/3295695.jpg
9619,21411058,21411058,40711672,29,,,Leisa Rayven,2014.0,Bad Romeo,"Bad Romeo (Starcrossed, #1)",eng,4.1,14286,16113,2720,406,753,2568,5490,6896,https://images.gr-assets.com/books/1413547825m/21411058.jpg,https://images.gr-assets.com/books/1413547825s/21411058.jpg
9626,22421,22421,978454,11,1563896273,9781563896280.0,"Warren Ellis, Darick Robertson, Rodney Ramos, Keith Akin",2000.0,Transmetropolitan Vol. 4: The New Scum,"Transmetropolitan, Vol. 4: The New Scum (Transmetropolitan, #4)",eng,4.41,11094,11780,160,103,225,1258,3304,6890,https://images.gr-assets.com/books/1452027299m/22421.jpg,https://images.gr-assets.com/books/1452027299s/22421.jpg
9639,199531,199531,1483450,34,345485602,9780345485600.0,Fannie Flagg,1981.0,Daisy Fay and the Miracle Man,Daisy Fay and the Miracle Man ,eng,3.94,10292,11725,872,129,565,2901,4369,3761,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9644,22840421,22840421,42397220,18,,,"Cynthia Hand, Brodi Ashton, Jodi Meadows",2016.0,My Lady Jane,"My Lady Jane (The Lady Janies, #1)",eng,4.12,12794,15433,4228,181,557,2533,6090,6072,https://images.gr-assets.com/books/1444923765m/22840421.jpg,https://images.gr-assets.com/books/1444923765s/22840421.jpg
9651,27170141,27170141,47207022,15,1455531189,9781455531190.0,Jessi Klein,2016.0,You'll Grow Out of It,You'll Grow Out of It,eng,3.83,9480,10769,1297,155,597,2809,4576,2632,https://images.gr-assets.com/books/1462261735m/27170141.jpg,https://images.gr-assets.com/books/1462261735s/27170141.jpg
9652,17352874,17352874,24095561,7,988573229,9780988573220.0,R.L. Mathewson,2013.0,Truce,"Truce (Neighbor from Hell, #4)",eng,4.34,18854,21343,1422,164,432,2463,7298,10986,https://images.gr-assets.com/books/1378997763m/17352874.jpg,https://images.gr-assets.com/books/1378997763s/17352874.jpg
9656,1422252,1422252,3678073,20,61229776,9780061229770.0,Lynsay Sands,2008.0,"Vampire, Interrupted","Vampire, Interrupted (Argeneau #9)",eng,4.32,15899,16784,441,75,339,2384,5254,8732,https://images.gr-assets.com/books/1410758592m/1422252.jpg,https://images.gr-assets.com/books/1410758592s/1422252.jpg
9661,25053,25053,1279206,20,64401499,9780064401490.0,"Betty MacDonald, Alexandra Boiger",1955.0,"Hello, Mrs. Piggle-Wiggle","Hello, Mrs. Piggle-Wiggle (Mrs. Piggle Wiggle, #4)",eng,4.24,13000,13313,188,170,391,2233,3807,6712,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9663,137792,137792,1358863,34,7201095,9780007201100.0,Rebecca Wells,2005.0,Ya-Yas in Bloom,Ya Yas in Bloom,,3.6,10200,11369,522,238,1123,3958,3648,2402,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9665,930612,930612,3061490,49,763612316,9780763612310.0,"Megan McDonald, Peter H. Reynolds",2000.0,Judy Moody,"Judy Moody (Judy Moody, # 1)",eng,3.92,11289,12349,743,330,812,3016,3542,4649,https://images.gr-assets.com/books/1320540601m/930612.jpg,https://images.gr-assets.com/books/1320540601s/930612.jpg
9673,836607,836607,2267602,16,1591826055,9781591826060.0,"Natsuki Takaya, Alethea Nibley, Athena Nibley",1999.0,フルーツバスケット 3,"Fruits Basket, Vol. 3",en-US,4.38,14593,14817,297,78,314,1941,4102,8382,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9678,16031679,16031679,21801801,20,1622668995,9781622668990.0,"J. Lynn, Jennifer L. Armentrout",2012.0,Tempting the Player,"Tempting the Player (Gamble Brothers, #2)",,4.06,16997,18126,992,124,597,3732,7277,6396,https://images.gr-assets.com/books/1351035223m/16031679.jpg,https://images.gr-assets.com/books/1351035223s/16031679.jpg
9682,1008231,1008231,994357,26,1416935711,9781416935710.0,Mark Walden,2006.0,H.I.V.E.: Higher Institute of Villainous Education,"H.I.V.E. Higher Institute of Villainous Education (H.I.V.E., #1)",en-US,4.06,10881,12195,766,277,589,2327,3987,5015,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
